ctsa	ctsa
ctsb	ctsb
ctsc	ctsc
ctsd	ctsd
ctsf	ctsf
ctsh	ctsh
ctsk	ctsk
ctsl	ctsl
ctso	ctso
ctss	ctss
ctsw	ctsw
ctsz	ctsz
cttn	cttn
cttnbp2nl	cttnbp2nl
ctu1	ctu1
ctu2	ctu2
ctxn1	ctxn1
cuedc1	cuedc1
cuedc2	cuedc2
cul1	cul1
cul2	cul2
cul3	cul3
cul4a	cul4a
cul4b	cul4b
cul5	cul5
cul7	cul7
cul9	cul9
cuta	cuta
cutal	cutal
cutc	cutc
cux1	cux1
cux2	cux2
cwc15	cwc15
cwc22	cwc22
cwc25	cwc25
cwc27	cwc27
cwf19l1	cwf19l1
cwf19l2	cwf19l2
cx3cl1	cx3cl1
cx3cr1	cx3cr1
cxadr	cxadr
cxcl1	cxcl1
cxcl10	cxcl10
cxcl12	cxcl12
cxcl13	cxcl13
cxcl14	cxcl14
cxcl16	cxcl16
cxcl2	cxcl2
cxcl9	cxcl9
cxcr2	cxcr2
cxcr3	cxcr3
cxcr4	cxcr4
cxcr6	cxcr6
cxx1a	cxx1a
cxx1b	cxx1b
cxxc1	cxxc1
cxxc4	cxxc4
cxxc5	cxxc5
cyb561	cyb561
cyb561a3	cyb561a3
cyb561d1	cyb561d1
cyb561d2	cyb561d2
cyb5a	cyb5a
cyb5b	cyb5b
cyb5d1	cyb5d1
cyb5d2	cyb5d2
cyb5r1	cyb5r1
cyb5r3	cyb5r3
cyb5r4	cyb5r4
cyb5rl	cyb5rl
cyba	cyba
cybb	cybb
cyc1	cyc1
cycs	cycs
cyfip1	cyfip1
cyfip2	cyfip2
cygb	cygb
cyhr1	cyhr1
cyld	cyld
cym	cym
cyp17a1	cyp17a1
cyp1a1	cyp1a1
cyp1a2	cyp1a2
cyp20a1	cyp20a1
cyp21a1	cyp21a1
cyp26a1	cyp26a1
cyp26b1	cyp26b1
cyp27a1	cyp27a1
cyp2a12	cyp2a12
cyp2a22	cyp2a22
cyp2a4	cyp2a4
cyp2a5	cyp2a5
cyp2b10	cyp2b10
cyp2b9	cyp2b9
cyp2c29	cyp2c29
cyp2c37	cyp2c37
cyp2c38	cyp2c38
cyp2c39	cyp2c39
cyp2c40	cyp2c40
cyp2c44	cyp2c44
cyp2c50	cyp2c50
cyp2c54	cyp2c54
cyp2c55	cyp2c55
cyp2c65	cyp2c65
cyp2c66	cyp2c66
cyp2c67	cyp2c67
cyp2c68	cyp2c68
cyp2c69	cyp2c69
cyp2c70	cyp2c70
cyp2d10	cyp2d10
cyp2d11	cyp2d11
cyp2d12	cyp2d12
cyp2d22	cyp2d22
cyp2d26	cyp2d26
cyp2d34	cyp2d34
cyp2d37-ps	cyp2d37-ps
cyp2d40	cyp2d40
cyp2d9	cyp2d9
cyp2e1	cyp2e1
cyp2f2	cyp2f2
cyp2g1	cyp2g1
cyp2j5	cyp2j5
cyp2j6	cyp2j6
cyp2j9	cyp2j9
cyp2r1	cyp2r1
cyp2u1	cyp2u1
cyp39a1	cyp39a1
cyp3a11	cyp3a11
cyp3a13	cyp3a13
cyp3a16	cyp3a16
cyp3a25	cyp3a25
cyp3a41a	cyp3a41a
cyp3a41b	cyp3a41b
cyp3a44	cyp3a44
cyp3a57	cyp3a57
cyp3a59	cyp3a59
cyp46a1	cyp46a1
cyp4a10	cyp4a10
cyp4a12a	cyp4a12a
cyp4a12b	cyp4a12b
cyp4a14	cyp4a14
cyp4a31	cyp4a31
cyp4a32	cyp4a32
cyp4b1	cyp4b1
cyp4f13	cyp4f13
cyp4f14	cyp4f14
cyp4f15	cyp4f15
cyp4f16	cyp4f16
cyp4f17	cyp4f17
cyp4f18	cyp4f18
cyp4f40	cyp4f40
cyp4v3	cyp4v3
cyp4x1	cyp4x1
cyp51	cyp51
cyp7a1	cyp7a1
cyp7b1	cyp7b1
cyp8b1	cyp8b1
cyr61	cyr61
cys1	cys1
cysltr1	cysltr1
cystm1	cystm1
cyth1	cyth1
cyth2	cyth2
cyth3	cyth3
cyth4	cyth4
cytip	cytip
cyyr1	cyyr1
d030055h07rik	d030055h07rik
d030056l22rik	d030056l22rik
d10jhu81e	d10jhu81e
d10wsu102e	d10wsu102e
d11wsu47e	d11wsu47e
d130017n08rik	d130017n08rik
d130020l05rik	d130020l05rik
d130043k22rik	d130043k22rik
d130051d11rik	d130051d11rik
d13ertd608e	d13ertd608e
d15ertd621e	d15ertd621e
d16ertd472e	d16ertd472e
d17h6s53e	d17h6s53e
d17wsu92e	d17wsu92e
d1ertd622e	d1ertd622e
d230017m19rik	d230017m19rik
d230025d16rik	d230025d16rik
d2wsu81e	d2wsu81e
d2hgdh	d2hgdh
d330045a20rik	d330045a20rik
d3ertd254e	d3ertd254e
d3ertd751e	d3ertd751e
d430019h16rik	d430019h16rik
d430042o09rik	d430042o09rik
d5ertd579e	d5ertd579e
d5ertd605e	d5ertd605e
d630003m21rik	d630003m21rik
d630023f18rik	d630023f18rik
d630024d03rik	d630024d03rik
d630033o11rik	d630033o11rik
d630036h23rik	d630036h23rik
d630039a03rik	d630039a03rik
d630045j12rik	d630045j12rik
d6wsu163e	d6wsu163e
d730003i15rik	d730003i15rik
d730045b01rik	d730045b01rik
d830032e09rik	d830032e09rik
d830044i16rik	d830044i16rik
d8ertd738e	d8ertd738e
d8ertd82e	d8ertd82e
d930015e06rik	d930015e06rik
d930016d06rik	d930016d06rik
d930019o06rik	d930019o06rik
d930030i03rik	d930030i03rik
d930048g16rik	d930048g16rik
d930048n14rik	d930048n14rik
dhrsx	dhrsx
daam1	daam1
daam2	daam2
dab1	dab1
dab2	dab2
dab2ip	dab2ip
dact1	dact1
dact2	dact2
dact3	dact3
dad1	dad1
dag1	dag1
dagla	dagla
daglb	daglb
dalrd3	dalrd3
dancr.1	dancr.1
dand5	dand5
dap	dap
dap3	dap3
dapk1	dapk1
dapk2	dapk2
dapk3	dapk3
dapl1	dapl1
dapp1	dapp1
dars	dars
dars2	dars2
daxx	daxx
dazap1	dazap1
dazap2	dazap2
dbf4	dbf4
dbi	dbi
dbil5	dbil5
dbn1	dbn1
dbndd2	dbndd2
dbnl	dbnl
dbp	dbp
dbr1	dbr1
dbt	dbt
dcaf10	dcaf10
dcaf11	dcaf11
dcaf12	dcaf12
dcaf12l1	dcaf12l1
dcaf13	dcaf13
dcaf15	dcaf15
dcaf17	dcaf17
dcaf4	dcaf4
dcaf5	dcaf5
dcaf6	dcaf6
dcaf7	dcaf7
dcaf8	dcaf8
dcakd	dcakd
dcbld1	dcbld1
dcbld2	dcbld2
dcdc2a	dcdc2a
dcdc2b	dcdc2b
dchs1	dchs1
dck	dck
dclk2	dclk2
dclk3	dclk3
dclre1a	dclre1a
dclre1b	dclre1b
dclre1c	dclre1c
dcn	dcn
dcp1a	dcp1a
dcp1b	dcp1b
dcp2	dcp2
dcps	dcps
dct	dct
dctd	dctd
dctn1	dctn1
dctn2	dctn2
dctn3	dctn3
dctn4	dctn4
dctn5	dctn5
dctn6	dctn6
dctpp1	dctpp1
dcun1d1	dcun1d1
dcun1d2	dcun1d2
dcun1d3	dcun1d3
dcun1d4	dcun1d4
dcun1d5	dcun1d5
dcxr	dcxr
dda1	dda1
ddah1	ddah1
ddah2	ddah2
ddb1	ddb1
ddb2	ddb2
ddc	ddc
ddhd1	ddhd1
ddhd2	ddhd2
ddi2	ddi2
ddias	ddias
ddit3	ddit3
ddit4	ddit4
ddit4l	ddit4l
ddo	ddo
ddost	ddost
ddr1	ddr1
ddr2	ddr2
ddrgk1	ddrgk1
ddt	ddt
ddx1	ddx1
ddx10	ddx10
ddx11	ddx11
ddx17	ddx17
ddx18	ddx18
ddx19a	ddx19a
ddx19b	ddx19b
ddx20	ddx20
ddx21	ddx21
ddx23	ddx23
ddx24	ddx24
ddx25	ddx25
ddx26b	ddx26b
ddx27	ddx27
ddx28	ddx28
ddx31	ddx31
ddx39	ddx39
ddx39b	ddx39b
ddx3x	ddx3x
ddx3y	ddx3y
ddx41	ddx41
ddx42	ddx42
ddx46	ddx46
ddx47	ddx47
ddx49	ddx49
ddx5	ddx5
ddx50	ddx50
ddx51	ddx51
ddx52	ddx52
ddx54	ddx54
ddx55	ddx55
ddx56	ddx56
ddx58	ddx58
ddx59	ddx59
ddx6	ddx6
ddx60	ddx60
deaf1	deaf1
deb1	deb1
decr1	decr1
decr2	decr2
dedd	dedd
dedd2	dedd2
def6	def6
def8	def8
defb1	defb1
defb25	defb25
defb42	defb42
degs1	degs1
dek	dek
dennd1a	dennd1a
dennd1b	dennd1b
dennd1c	dennd1c
dennd2a	dennd2a
dennd2c	dennd2c
dennd2d	dennd2d
dennd3	dennd3
dennd4a	dennd4a
dennd4b	dennd4b
dennd4c	dennd4c
dennd5a	dennd5a
dennd5b	dennd5b
dennd6a	dennd6a
dennd6b	dennd6b
denr	denr
depdc1a	depdc1a
depdc5	depdc5
depdc7	depdc7
deptor	deptor
dera	dera
derl1	derl1
derl2	derl2
derl3	derl3
des	des
desi1	desi1
desi2	desi2
det1	det1
dexi	dexi
dffa	dffa
dffb	dffb
dfna5	dfna5
dgat1	dgat1
dgat2	dgat2
dgcr14	dgcr14
dgcr2	dgcr2
dgcr6	dgcr6
dgcr8	dgcr8
dgka	dgka
dgkd	dgkd
dgke	dgke
dgkh	dgkh
dgkq	dgkq
dgkz	dgkz
dguok	dguok
dhcr24	dhcr24
dhcr7	dhcr7
dhdds	dhdds
dhdh	dhdh
dhfr	dhfr
dhodh	dhodh
dhps	dhps
dhrs1	dhrs1
dhrs11	dhrs11
dhrs13	dhrs13
dhrs3	dhrs3
dhrs4	dhrs4
dhrs7	dhrs7
dhrs7b	dhrs7b
dhrs9	dhrs9
dhtkd1	dhtkd1
dhx15	dhx15
dhx16	dhx16
dhx29	dhx29
dhx30	dhx30
dhx32	dhx32
dhx33	dhx33
dhx34	dhx34
dhx35	dhx35
dhx36	dhx36
dhx37	dhx37
dhx38	dhx38
dhx40	dhx40
dhx57	dhx57
dhx58	dhx58
dhx8	dhx8
dhx9	dhx9
diablo	diablo
diaph1	diaph1
diaph2	diaph2
diaph3	diaph3
dicer1	dicer1
dido1	dido1
diexf	diexf
dimt1	dimt1
dio1	dio1
dip2a	dip2a
dip2b	dip2b
dip2c	dip2c
dirc2	dirc2
dis3	dis3
dis3l	dis3l
dis3l2	dis3l2
disc1	disc1
disp1	disp1
disp2	disp2
dixdc1	dixdc1
dkc1	dkc1
dkk3	dkk3
dkk4	dkk4
dlat	dlat
dlc1	dlc1
dld	dld
dlec1	dlec1
dlg1	dlg1
dlg3	dlg3
dlg4	dlg4
dlg5	dlg5
dlgap1	dlgap1
dlgap4	dlgap4
dlgap5	dlgap5
dll1	dll1
dll4	dll4
dlst	dlst
dmap1	dmap1
dmbt1	dmbt1
dmd	dmd
dmgdh	dmgdh
dmpk	dmpk
dmrta1	dmrta1
dmtf1	dmtf1
dmwd	dmwd
dmxl1	dmxl1
dmxl2	dmxl2
dna2	dna2
dnaaf2	dnaaf2
dnaaf3	dnaaf3
dnaaf5	dnaaf5
dnah1	dnah1
dnah2os	dnah2os
dnah8	dnah8
dnaic1	dnaic1
dnaja1	dnaja1
dnaja2	dnaja2
dnaja3	dnaja3
dnaja4	dnaja4
dnajb1	dnajb1
dnajb11	dnajb11
dnajb12	dnajb12
dnajb13	dnajb13
dnajb14	dnajb14
dnajb2	dnajb2
dnajb4	dnajb4
dnajb5	dnajb5
dnajb6	dnajb6
dnajb9	dnajb9
dnajc1	dnajc1
dnajc10	dnajc10
dnajc11	dnajc11
dnajc12	dnajc12
dnajc13	dnajc13
dnajc14	dnajc14
dnajc15	dnajc15
dnajc16	dnajc16
dnajc17	dnajc17
dnajc18	dnajc18
dnajc19	dnajc19
dnajc2	dnajc2
dnajc21	dnajc21
dnajc22	dnajc22
dnajc24	dnajc24
dnajc25	dnajc25
dnajc27	dnajc27
dnajc28	dnajc28
dnajc3	dnajc3
dnajc30	dnajc30
dnajc4	dnajc4
dnajc5	dnajc5
dnajc7	dnajc7
dnajc8	dnajc8
dnajc9	dnajc9
dnal1	dnal1
dnal4	dnal4
dnase1	dnase1
dnase1l1	dnase1l1
dnase1l2	dnase1l2
dnase1l3	dnase1l3
dnase2a	dnase2a
dnase2b	dnase2b
dnd1	dnd1
dnhd1	dnhd1
dnlz	dnlz
dnm1l	dnm1l
dnm2	dnm2
dnm3	dnm3
dnm3os	dnm3os
dnmbp	dnmbp
dnmt1	dnmt1
dnmt3a	dnmt3a
dnmt3b	dnmt3b
dnmt3bos	dnmt3bos
dnpep	dnpep
dnph1	dnph1
dntt	dntt
dnttip1	dnttip1
dnttip2	dnttip2
doc2a	doc2a
doc2g	doc2g
dock1	dock1
dock10	dock10
dock11	dock11
dock2	dock2
dock4	dock4
dock5	dock5
dock6	dock6
dock7	dock7
dock8	dock8
dock9	dock9
dohh	dohh
dok1	dok1
dok2	dok2
dok3	dok3
dok4	dok4
dolk	dolk
dolpp1	dolpp1
donson	donson
dopey1	dopey1
dopey2	dopey2
dot1l	dot1l
dpagt1	dpagt1
dpcd	dpcd
dpep2	dpep2
dpf1	dpf1
dpf2	dpf2
dpf3	dpf3
dph1	dph1
dph2	dph2
dph3	dph3
dph5	dph5
dph6	dph6
dph7	dph7
dpm1	dpm1
dpm2	dpm2
dpm3	dpm3
dpp3	dpp3
dpp4	dpp4
dpp7	dpp7
dpp8	dpp8
dpp9	dpp9
dpt	dpt
dpy19l1	dpy19l1
dpy19l3	dpy19l3
dpy19l4	dpy19l4
dpy30	dpy30
dpyd	dpyd
dpys	dpys
dpysl2	dpysl2
dpysl3	dpysl3
dqx1	dqx1
dr1	dr1
dram1	dram1
dram2	dram2
drap1	drap1
drc1	drc1
drg1	drg1
drg2	drg2
drosha	drosha
dsc2	dsc2
dscr3	dscr3
dse	dse
dsel	dsel
dsg1c	dsg1c
dsg2	dsg2
dsn1	dsn1
dsp	dsp
dst	dst
dstn	dstn
dstyk	dstyk
dtd1	dtd1
dtd2	dtd2
dtl	dtl
dtnb	dtnb
dtnbp1	dtnbp1
dtwd1	dtwd1
dtwd2	dtwd2
dtx1	dtx1
dtx2	dtx2
dtx3	dtx3
dtx3l	dtx3l
dtx4	dtx4
dtymk	dtymk
dubr	dubr
dus1l	dus1l
dus2	dus2
dus3l	dus3l
dus4l	dus4l
dusp1	dusp1
dusp10	dusp10
dusp11	dusp11
dusp12	dusp12
dusp14	dusp14
dusp16	dusp16
dusp19	dusp19
dusp2	dusp2
dusp22	dusp22
dusp23	dusp23
dusp28	dusp28
dusp3	dusp3
dusp4	dusp4
dusp5	dusp5
dusp6	dusp6
dusp7	dusp7
dusp8	dusp8
dusp9	dusp9
dut	dut
dvl1	dvl1
dvl2	dvl2
dvl3	dvl3
dxo	dxo
dym	dym
dync1h1	dync1h1
dync1i2	dync1i2
dync1li1	dync1li1
dync1li2	dync1li2
dync2h1	dync2h1
dync2li1	dync2li1
dynll1	dynll1
dynll2	dynll2
dynlrb1	dynlrb1
dynlt1a	dynlt1a
dynlt1b	dynlt1b
dynlt1c	dynlt1c
dynlt1f	dynlt1f
dynlt3	dynlt3
dyrk1a	dyrk1a
dyrk1b	dyrk1b
dyrk2	dyrk2
dyrk3	dyrk3
dysf	dysf
dyx1c1	dyx1c1
dzank1	dzank1
dzip1	dzip1
dzip1l	dzip1l
dzip3	dzip3
e030018b13rik	e030018b13rik
e030030i06rik	e030030i06rik
e030037k01rik	e030037k01rik
e130012a19rik	e130012a19rik
e130102h24rik	e130102h24rik
e130208f15rik	e130208f15rik
e130218i03rik	e130218i03rik
e130308a19rik	e130308a19rik
e130309d02rik	e130309d02rik
e130311k13rik	e130311k13rik
e230001n04rik	e230001n04rik
e230013l22rik	e230013l22rik
e2f1	e2f1
e2f2	e2f2
e2f3	e2f3
e2f4	e2f4
e2f5	e2f5
e2f6	e2f6
e2f7	e2f7
e2f8	e2f8
e330009j07rik	e330009j07rik
e330017l17rik	e330017l17rik
e430018j23rik	e430018j23rik
e430024p14rik	e430024p14rik
e430025e21rik	e430025e21rik
e4f1	e4f1
e530001k10rik	e530001k10rik
eaf1	eaf1
eaf2	eaf2
eapp	eapp
ear2	ear2
ears2	ears2
ebag9	ebag9
ebf1	ebf1
ebi3	ebi3
ebna1bp2	ebna1bp2
ebp	ebp
ebpl	ebpl
ecd	ecd
ece1	ece1
ece2	ece2
ech1	ech1
echdc1	echdc1
echdc2	echdc2
echdc3	echdc3
echs1	echs1
eci1	eci1
eci2	eci2
eci3	eci3
ecm1	ecm1
ecm2	ecm2
ecscr	ecscr
ecsit	ecsit
ect2	ect2
eda	eda
eda2r	eda2r
edc3	edc3
edc4	edc4
edem1	edem1
edem2	edem2
edem3	edem3
edf1	edf1
ednra	ednra
ednrb	ednrb
edrf1	edrf1
eea1	eea1
eed	eed
eef1a1	eef1a1
eef1b2	eef1b2
eef1d	eef1d
eef1e1	eef1e1
eef1g	eef1g
eef2	eef2
eef2k	eef2k
eef2kmt	eef2kmt
eefsec	eefsec
eepd1	eepd1
efcab11	efcab11
efcab12	efcab12
efcab14	efcab14
efcab2	efcab2
efcab7	efcab7
efcc1	efcc1
efemp1	efemp1
efemp2	efemp2
efhd1	efhd1
efhd2	efhd2
efna1	efna1
efna2	efna2
efna5	efna5
efnb1	efnb1
efnb2	efnb2
efr3a	efr3a
efr3b	efr3b
eftud1	eftud1
eftud2	eftud2
egf	egf
egfem1	egfem1
egfl7	egfl7
egfl8	egfl8
egfr	egfr
egfros	egfros
egln1	egln1
egln2	egln2
egln3	egln3
egr1	egr1
egr2	egr2
ehbp1	ehbp1
ehbp1l1	ehbp1l1
ehd1	ehd1
ehd2	ehd2
ehd3	ehd3
ehd4	ehd4
ehf	ehf
ehhadh	ehhadh
ehmt1	ehmt1
ehmt2	ehmt2
ei24	ei24
eid1	eid1
eid2	eid2
eid2b	eid2b
eif1	eif1
eif1a	eif1a
eif1ad	eif1ad
eif1ax	eif1ax
eif1b	eif1b
eif2a	eif2a
eif2ak1	eif2ak1
eif2ak2	eif2ak2
eif2ak3	eif2ak3
eif2ak4	eif2ak4
eif2b1	eif2b1
eif2b2	eif2b2
eif2b3	eif2b3
eif2b4	eif2b4
eif2b5	eif2b5
eif2d	eif2d
eif2s1	eif2s1
eif2s2	eif2s2
eif2s3x	eif2s3x
eif2s3y	eif2s3y
eif3a	eif3a
eif3b	eif3b
eif3c	eif3c
eif3d	eif3d
eif3e	eif3e
eif3f	eif3f
eif3g	eif3g
eif3h	eif3h
eif3i	eif3i
eif3j1	eif3j1
eif3j2	eif3j2
eif3k	eif3k
eif3l	eif3l
eif3m	eif3m
eif4a1	eif4a1
eif4a2	eif4a2
eif4a3	eif4a3
eif4b	eif4b
eif4e	eif4e
eif4e2	eif4e2
eif4e3	eif4e3
eif4ebp1	eif4ebp1
eif4ebp2	eif4ebp2
eif4ebp3	eif4ebp3
eif4enif1	eif4enif1
eif4g1	eif4g1
eif4g2	eif4g2
eif4g3	eif4g3
eif4h	eif4h
eif5	eif5
eif5a	eif5a
eif5b	eif5b
eif6	eif6
elac1	elac1
elac2	elac2
elane	elane
elavl1	elavl1
elavl3	elavl3
elf1	elf1
elf2	elf2
elf3	elf3
elf4	elf4
elk1	elk1
elk3	elk3
elk4	elk4
ell	ell
ell2	ell2
ell3	ell3
elmo1	elmo1
elmo2	elmo2
elmo3	elmo3
elmod2	elmod2
elmod3	elmod3
elmsan1	elmsan1
eln	eln
elof1	elof1
elovl1	elovl1
elovl2	elovl2
elovl3	elovl3
elovl5	elovl5
elovl6	elovl6
elovl7	elovl7
elp2	elp2
elp3	elp3
elp4	elp4
elp5	elp5
elp6	elp6
emb	emb
emc1	emc1
emc10	emc10
emc2	emc2
emc3	emc3
emc4	emc4
emc6	emc6
emc7	emc7
emc8	emc8
emc9	emc9
emcn	emcn
emd	emd
eme1	eme1
eme2	eme2
emg1	emg1
emid1	emid1
emilin1	emilin1
emilin2	emilin2
eml1	eml1
eml2	eml2
eml3	eml3
eml4	eml4
eml5	eml5
eml6	eml6
emp2	emp2
emp3	emp3
emsy	emsy
emx2os	emx2os
enah	enah
enc1	enc1
endod1	endod1
endog	endog
endou	endou
endov	endov
eng	eng
engase	engase
enho	enho
enkd1	enkd1
eno1	eno1
eno1b	eno1b
eno3	eno3
enoph1	enoph1
enox2	enox2
enpep	enpep
enpp1	enpp1
enpp2	enpp2
enpp3	enpp3
enpp4	enpp4
enpp5	enpp5
enpp6	enpp6
ensa	ensa
enthd2	enthd2
entpd1	entpd1
entpd2	entpd2
entpd5	entpd5
entpd6	entpd6
entpd7	entpd7
entpd8	entpd8
eny2	eny2
eogt	eogt
ep300	ep300
ep400	ep400
epas1	epas1
epb41	epb41
epb41l1	epb41l1
epb41l2	epb41l2
epb41l3	epb41l3
epb41l4aos	epb41l4aos
epb41l4b	epb41l4b
epb41l5	epb41l5
epc1	epc1
epc2	epc2
epcam	epcam
epdr1	epdr1
epg5	epg5
epha1	epha1
epha2	epha2
epha3	epha3
epha4	epha4
epha7	epha7
ephb4	ephb4
ephb6	ephb6
ephx1	ephx1
ephx2	ephx2
epm2a	epm2a
epm2aip1	epm2aip1
epn1	epn1
epn2	epn2
epor	epor
eprs	eprs
eps15	eps15
eps15l1	eps15l1
eps8	eps8
eps8l1	eps8l1
eps8l2	eps8l2
epsti1	epsti1
ept1	ept1
eral1	eral1
erap1	erap1
erbb2	erbb2
erbb2ip	erbb2ip
erbb3	erbb3
erbb4	erbb4
erc1	erc1
erc2	erc2
ercc1	ercc1
ercc2	ercc2
ercc3	ercc3
ercc4	ercc4
ercc5	ercc5
ercc6	ercc6
ercc6l	ercc6l
ercc6l2	ercc6l2
ercc8	ercc8
erdr1	erdr1
erf	erf
erg	erg
ergic1	ergic1
ergic2	ergic2
ergic3	ergic3
erh	erh
eri1	eri1
eri2	eri2
eri3	eri3
erich1	erich1
erich4	erich4
erlec1	erlec1
erlin1	erlin1
erlin2	erlin2
ermard	ermard
ermp1	ermp1
ern1	ern1
ero1l	ero1l
ero1lb	ero1lb
erp27	erp27
erp29	erp29
erp44	erp44
errfi1	errfi1
esam	esam
esco1	esco1
esco2	esco2
esd	esd
esf1	esf1
espn	espn
esr1	esr1
esrp2	esrp2
esrra	esrra
esrrb	esrrb
esrrg	esrrg
esyt1	esyt1
esyt2	esyt2
etaa1	etaa1
etaa1os	etaa1os
etf1	etf1
etfa	etfa
etfb	etfb
etfdh	etfdh
ethe1	ethe1
etl4	etl4
etnk1	etnk1
etnk2	etnk2
etnppl	etnppl
etohi1	etohi1
ets1	ets1
ets2	ets2
etv1	etv1
etv3	etv3
etv5	etv5
etv6	etv6
eva1a	eva1a
eva1b	eva1b
eva1c	eva1c
evc	evc
evc2	evc2
evi2a	evi2a
evi5	evi5
evi5l	evi5l
evl	evl
ewsr1	ewsr1
exd1	exd1
exd2	exd2
exo5	exo5
exoc1	exoc1
exoc2	exoc2
exoc3	exoc3
exoc3l	exoc3l
exoc3l2	exoc3l2
exoc3l4	exoc3l4
exoc4	exoc4
exoc5	exoc5
exoc6	exoc6
exoc6b	exoc6b
exoc7	exoc7
exoc8	exoc8
exog	exog
exosc1	exosc1
exosc10	exosc10
exosc2	exosc2
exosc3	exosc3
exosc4	exosc4
exosc5	exosc5
exosc7	exosc7
exosc8	exosc8
exosc9	exosc9
exph5	exph5
ext1	ext1
ext2	ext2
extl1	extl1
extl2	extl2
extl3	extl3
eya3	eya3
ezh1	ezh1
ezh2	ezh2
ezr	ezr
f10	f10
f11	f11
f11r	f11r
f12	f12
f13b	f13b
f2	f2
f2r	f2r
f3	f3
f420014n23rik	f420014n23rik
f5	f5
f630028o10rik	f630028o10rik
f630040k05rik	f630040k05rik
f7	f7
f730035m05rik	f730035m05rik
f8	f8
f830016b08rik	f830016b08rik
f8a	f8a
f9	f9
faah	faah
faap100	faap100
faap20	faap20
faap24	faap24
fabp1	fabp1
fabp12	fabp12
fabp2	fabp2
fabp3-ps1	fabp3-ps1
fabp4	fabp4
fabp5	fabp5
fabp7	fabp7
fadd	fadd
fads1	fads1
fads2	fads2
fads3	fads3
fads6	fads6
faf1	faf1
faf2	faf2
fah	fah
fahd1	fahd1
fahd2a	fahd2a
faim	faim
fam101b	fam101b
fam102a	fam102a
fam102b	fam102b
fam103a1	fam103a1
fam104a	fam104a
fam105a	fam105a
fam107a	fam107a
fam107b	fam107b
fam109a	fam109a
fam110a	fam110a
fam110b	fam110b
fam110c	fam110c
fam111a	fam111a
fam114a1	fam114a1
fam114a2	fam114a2
fam117a	fam117a
fam117b	fam117b
fam118a	fam118a
fam118b	fam118b
fam120a	fam120a
fam120aos	fam120aos
fam120b	fam120b
fam120c	fam120c
fam122a	fam122a
fam122b	fam122b
fam124a	fam124a
fam126a	fam126a
fam126b	fam126b
fam129a	fam129a
fam129b	fam129b
fam129c	fam129c
fam131a	fam131a
fam131c	fam131c
fam132a	fam132a
fam133b	fam133b
fam134a	fam134a
fam134b	fam134b
fam134c	fam134c
fam135a	fam135a
fam136a	fam136a
fam136b-ps	fam136b-ps
fam13a	fam13a
fam13b	fam13b
fam149a	fam149a
fam149b	fam149b
fam151b	fam151b
fam159a	fam159a
fam160a1	fam160a1
fam160a2	fam160a2
fam160b1	fam160b1
fam160b2	fam160b2
fam161a	fam161a
fam161b	fam161b
fam162a	fam162a
fam166a	fam166a
fam167a	fam167a
fam167b	fam167b
fam168a	fam168a
fam168b	fam168b
fam169b	fam169b
fam171a1	fam171a1
fam171a2	fam171a2
fam171b	fam171b
fam172a	fam172a
fam173a	fam173a
fam173b	fam173b
fam174a	fam174a
fam174b	fam174b
fam175a	fam175a
fam175b	fam175b
fam177a	fam177a
fam178a	fam178a
fam179b	fam179b
fam183b	fam183b
fam184a	fam184a
fam184b	fam184b
fam185a	fam185a
fam187b	fam187b
fam188a	fam188a
fam188b	fam188b
fam189a1	fam189a1
fam189a2	fam189a2
fam189b	fam189b
fam192a	fam192a
fam193a	fam193a
fam193b	fam193b
fam195a	fam195a
fam195b	fam195b
fam198a	fam198a
fam198b	fam198b
fam199x	fam199x
fam19a1	fam19a1
fam19a2	fam19a2
fam19a5	fam19a5
fam204a	fam204a
fam206a	fam206a
fam207a	fam207a
fam208a	fam208a
fam208b	fam208b
fam20a	fam20a
fam20b	fam20b
fam20c	fam20c
fam21	fam21
fam210a	fam210a
fam210b	fam210b
fam212a	fam212a
fam213a	fam213a
fam213b	fam213b
fam214a	fam214a
fam214b	fam214b
fam216a	fam216a
fam217b	fam217b
fam219a	fam219a
fam219b	fam219b
fam220a	fam220a
fam221a	fam221a
fam221b	fam221b
fam222a	fam222a
fam222b	fam222b
fam227a	fam227a
fam228b	fam228b
fam229a	fam229a
fam229b	fam229b
fam234a	fam234a
fam234b	fam234b
fam25c	fam25c
fam26f	fam26f
fam32a	fam32a
fam35a	fam35a
fam3a	fam3a
fam3b	fam3b
fam3c	fam3c
fam43a	fam43a
fam45a	fam45a
fam46a	fam46a
fam46c	fam46c
fam47e	fam47e
fam49a	fam49a
fam49b	fam49b
fam50a	fam50a
fam50b	fam50b
fam53a	fam53a
fam53b	fam53b
fam53c	fam53c
fam57a	fam57a
fam57b	fam57b
fam58b	fam58b
fam60a	fam60a
fam63a	fam63a
fam63b	fam63b
fam64a	fam64a
fam65a	fam65a
fam65b	fam65b
fam65c	fam65c
fam69a	fam69a
fam69b	fam69b
fam71e1	fam71e1
fam72a	fam72a
fam73a	fam73a
fam73b	fam73b
fam76a	fam76a
fam76b	fam76b
fam78a	fam78a
fam81a	fam81a
fam83a	fam83a
fam83d	fam83d
fam83f	fam83f
fam83g	fam83g
fam83h	fam83h
fam84a	fam84a
fam84b	fam84b
fam89a	fam89a
fam89b	fam89b
fam8a1	fam8a1
fam92a	fam92a
